district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Aurangabad,P51500002241,ABHISHEK RESIDENCY,Mauli Builder and Developers,431001,"('18.665852500000000','73.765436700000000')",On-Going Project,12/10/2018,01/25/2021,06/30/2022,Residential,2000.0,300.0,1800.0,07/29/2017,,,40.0,6.0,0.0,2.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500003382,Siya Enclave,Subodh Fulchand Tandale,431005,"('19.123928500000000','72.909440700000000')",On-Going Project,12/31/2018,03/31/2019,,Residential,372.04,0.0,500.05,05/30/2023,,,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
Aurangabad,P51500004343,Golden Arcs,Amol  Kalani,431005,"('21.075210800000000','79.077215900000000')",On-Going Project,03/15/2018,10/15/2018,03/31/2021,Residential,743.5,0.0,1026.88,03/07/2023,,,24.0,16.0,0.0,1.0,0.0,7.0,1.0,4.0,20.0,0.0,0.0,0.0
Aurangabad,P51500003901,Sainik Vihar,Sachin Sheshrao Shinde,431133,"('18.533598900000000','73.830426900000000')",On-Going Project,12/31/2020,12/30/2023,,Residential,2288.0,0.0,1465.94,07/31/2017,,,24.0,1.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007851,JABINDA RESIDENCY TYPE-I,JAWANDHA CONSTRUCTION PRIVATE LIMITED,431005,"('20.745319000000000','78.602194600000000')",On-Going Project,02/28/2019,12/30/2021,,Residential,551.25,0.0,1838.17,12/11/2019,,,24.0,4.0,1.0,1.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004562,RAGHU-NARAYANA RESIDENCY,D.S DEVELOPERS & BUILDERS,431002,"('21.111700200000000','79.072979300000000')",On-Going Project,07/31/2020,07/31/2023,,Residential,655.0,0.0,631.53,10/23/2021,,,16.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007073,SAI SAMRUDDHI PARK,LANDMARK INFRASTRUCTURE,431003,"('21.148460200000000','79.095572300000000')",On-Going Project,09/13/2019,09/13/2019,,Residential,4000.0,400.0,3381.21,10/15/2022,,,63.0,38.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500008765,SAFFRON LANDSCAPES,Saffron Associates,431010,"('19.850209905156817','75.318771687513730')",On-Going Project,07/31/2024,07/31/2025,,Residential,6717.0,1361.0,3825.0,09/15/2021,,,192.0,0.0,4.0,4.0,4.0,48.0,4.0,16.0,192.0,0.0,0.0,0.0
Aurangabad,P51500004078,SHRI JAIDATT RESIDENCY,SHRI JAIDATT BUILDERS AND DEVELOPERS,431001,"('21.182288800000000','79.072979300000000')",On-Going Project,07/31/2019,07/31/2019,,Residential,3092.0,309.2,2195.72,03/09/2021,,,46.0,34.0,0.0,5.0,0.0,20.0,5.0,0.0,18.0,0.0,0.0,0.0
Aurangabad,P51500005563,JAI NILAYA BUILDING A,NISHA CONSTRUCTIONS,431001,"('19.172080400000000','72.948255000000000')",On-Going Project,12/31/2017,06/30/2018,,Residential,1768.29,82.46,3784.92,12/22/2023,1.0,,48.0,16.0,0.0,1.0,0.0,7.0,1.0,0.0,39.0,0.0,0.0,0.0
Aurangabad,P51500005868,GURUCHARAN RESIDENCY PHASE 1,LAKSHYAVINAYAK DEVELOPERS,431001,"('21.137252900000000','79.058856000000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,1950.0,0.0,1690.0,07/22/2019,,,32.0,18.0,0.0,2.0,0.0,10.0,2.0,0.0,32.0,0.0,0.0,0.0
Aurangabad,P51500006059,SHRINATH PARK,SHRI NATH VIHAR CONSTRUCTIONS,431001,"('21.137252900000000','79.058856000000000')",On-Going Project,12/31/2020,12/30/2021,06/29/2022,Residential,5300.0,527.1,2815.08,03/01/2022,,,49.0,0.0,1.0,1.0,0.0,14.0,1.0,73.0,60.0,0.0,0.0,0.0
Aurangabad,P51500002908,SHAKUNTALA PARK,TRIMURTI DEVELOPERS,431008,"('21.137252900000000','79.058856000000000')",On-Going Project,04/19/2019,09/30/2020,,Residential,3800.0,380.0,2400.74,07/29/2017,,,44.0,21.0,0.0,7.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500007102,OM PLATINA,PUNJAB SHIVAJIRAO TAUR,431010,"('18.440177500000000','73.862791500000000')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,6700.0,670.0,6175.97,01/29/2022,,,107.0,97.0,0.0,6.0,0.0,24.0,4.0,0.0,55.0,0.0,0.0,0.0
Aurangabad,P51500006535,RAGA ALTIS Phase II,KUNDALWAL AND GROUP,431001,"('21.102880300000000','79.027777400000000')",On-Going Project,05/05/2020,11/05/2020,05/30/2022,Residential,3318.91,0.0,3650.0,07/12/2023,,,62.0,18.0,0.0,5.0,0.0,28.0,3.0,37.0,3.0,0.0,0.0,0.0
Aurangabad,P51500009069,TEJAL SRUSHTI G BUILDING,BHAUSAHEB V KALE HUF,431008,"('21.102880300000000','79.027777400000000')",New Project,07/19/2022,,,Residential,1407.4,723.94,1167.72,11/07/2023,,,28.0,28.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
Aurangabad,P51500012176,VARAD RESIDENCY,Karimkhan Mohidinkhan Pathan,431005,"('18.606662800000000','73.752467300000000')",On-Going Project,08/22/2018,08/22/2018,12/31/2025,Residential,420.84,0.0,580.0,10/15/2023,,,15.0,12.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005659,YASHRAJ TOWER,RUTUJA DEVELOPERS,431003,"('18.148526400000000','73.977504700000000')",On-Going Project,11/29/2018,11/29/2018,,Residential,2500.0,250.0,2066.0,04/29/2023,,,676.0,520.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500010276,AMPLE AMULYAM,AMPLE VENTURES,431201,"('21.093678500000000','78.976899900000000')",On-Going Project,11/23/2018,11/23/2018,04/01/2025,Residential,4000.0,400.0,2246.19,10/27/2023,,,43.0,28.0,43.0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004601,GOKULDHAM APARTMENT,MILIND SUDHAKAR SHUKLA,431005,"('18.500610100000000','73.757399100000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,1093.26,0.0,1441.32,11/18/2019,,,41.0,39.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500003102,42 COPPER STONE,DIVYESH HARIBHAI DELVADIA,431007,"('18.533598900000000','73.830426900000000')",On-Going Project,11/15/2018,05/15/2021,,Residential,3418.0,0.0,3027.0,05/21/2018,,,42.0,6.0,0.0,6.0,0.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0
Aurangabad,P51500005788,AGRIYA ARYASHRI,M/a AGRIYA INFRASTRUCTURES,431001,"('18.453752400000000','73.901363300000000')",On-Going Project,07/31/2020,01/31/2021,,Residential,644.0,0.0,640.14,07/31/2017,,,20.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005615,SIMPLICITY G BUILDING,ASCENTVENTURES,431007,"('19.867853000000000','75.466515800000000')",On-Going Project,09/02/2015,12/31/2017,06/30/2023,Residential,2209.0,0.0,2209.0,10/12/2020,,,48.0,19.0,0.0,4.0,0.0,16.0,12.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500004439,MORYA RESIDENCY,ASHTVINAYAK CONSTRUCTION PROJECTS PRIVATE LIMITED,431136,"('21.033393700000000','78.954279000000000')",On-Going Project,07/29/2020,01/29/2021,02/11/2024,Residential,700.0,0.0,642.74,03/03/2023,,,18.0,18.0,0.0,1.0,0.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0
Aurangabad,P51500012348,ESMERALDE BUILDING D,SHREE KUNDALWAL AND SONS,431001,"('19.824600996777605','75.283506003385920')",On-Going Project,11/13/2016,12/30/2018,,Residential,3109.54,405.9,2656.68,08/17/2023,,,16.0,16.0,0.0,1.0,0.0,6.0,1.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500008370,ESMERALDE BUILDING C,SHREE KUNDALWAL AND SONS,431001,"('19.825042564658418','75.283393350607300')",On-Going Project,09/28/2016,09/30/2024,03/30/2025,Residential,3109.54,405.9,2656.68,01/04/2024,,,16.0,12.0,0.0,1.0,0.0,6.0,1.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500004945,ESMEARALDE BUILDING A,SHREE KUNDALWAL AND SONS,431001,"('19.824396613514600','75.283033934599300')",On-Going Project,10/02/2017,01/31/2021,03/30/2025,Residential,2282.18,297.9,1985.04,01/04/2024,,,12.0,6.0,0.0,1.0,0.0,6.0,1.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500004655,ESMEARLDE EFG 1 TO 7,SHREE KUNDALWAL AND SONS,431001,"('19.824028218327280','75.283731308943170')",On-Going Project,07/31/2022,07/31/2023,12/31/2028,Residential,6773.07,884.12,5878.4,01/10/2024,,,52.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,52.0,0.0,0.0,0.0
Aurangabad,P51500011763,ESMERALDE BUILDING IB 1 TO 5,SHREE KUNDALWAL AND SONS,431001,"('19.824825565738870','75.282545772558590')",On-Going Project,01/30/2019,01/30/2019,09/30/2024,Residential,816.22,106.54,3970.09,01/04/2024,,,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0
Aurangabad,P51500005691,RAGA ALTIS Phase I,KUNDALWAL AND GROUP,431001,"('18.019197300000000','74.339685100000000')",On-Going Project,05/05/2020,11/05/2020,,Residential,1438.51,0.0,1574.73,07/12/2023,,,16.0,13.0,0.0,2.0,0.0,10.0,2.0,16.0,2.0,0.0,0.0,0.0
Aurangabad,P51500005342,ESMERALDE BUILDING B1 B2 IB 6 TO 9,SHREE KUNDALWAL AND SONS,431001,"('19.825012285757175','75.282910552984620')",On-Going Project,07/31/2022,07/31/2023,,Residential,5462.93,713.1,5105.3,01/04/2024,,,28.0,1.0,0.0,4.0,0.0,16.0,4.0,0.0,32.0,0.0,0.0,0.0
Aurangabad,P51500007864,DHRUV GOKULDHAM,DHRUV BUILDCON,431001,"('19.879935500000000','75.332472300000000')",On-Going Project,12/30/2022,12/30/2023,,Residential,8553.0,719.75,7589.14,12/29/2023,,,144.0,79.0,0.0,9.0,0.0,45.0,9.0,0.0,62.0,0.0,0.0,0.0
Aurangabad,P51500005674,SAMARTH RESIDENCY,AKSHAY BUILDERS AND DEVELOPERS,431001,"('19.863005100000000','75.478166200000000')",On-Going Project,07/31/2018,07/31/2018,,Residential,772.98,0.0,769.12,12/02/2020,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500002808,Blue Oasis,Karimkhan Mohidinkhan Pathan,431005,"('18.605837000000000','73.909996000000000')",On-Going Project,05/18/2018,05/18/2018,06/09/2023,Residential,1300.0,250.0,1378.0,04/05/2023,,,49.0,32.0,1.0,1.0,0.0,5.0,1.0,10.0,10.0,0.0,0.0,0.0
Aurangabad,P51500010542,KALYANI CITY,KALYANI BUILDERS,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,03/31/2021,03/30/2022,07/31/2025,Residential,10000.0,715.5,6386.06,06/16/2023,,,132.0,129.0,0.0,8.0,0.0,36.0,10.0,8.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006121,KALYANI SAI VISHWA,RAJASHREE UDYOG,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,03/31/2022,03/30/2023,03/31/2028,Residential,22000.0,2200.0,14820.75,05/12/2023,,,340.0,187.0,0.0,12.0,0.0,48.0,14.0,12.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006425,SILVER PARK,SUDESH RANCHODDAS VAISHNAV,431136,"('18.501960600000000','73.933024200000000')",On-Going Project,07/31/2018,07/31/2018,,Residential,431.09,0.0,1.0,06/01/2023,,,14.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500009751,SIDDHI PARK PLATINUM,VACK BUILDERS AND DEVELOPERS PVT LTD,431008,"('19.172080400000000','72.948255000000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,307.98,0.0,307.98,01/03/2022,,,8.0,1.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
Aurangabad,P51500003184,SAI RESIDENCY,SHREE VENKATESH INFRA,431007,"('18.623907900000000','73.812498400000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,371.53,0.0,668.75,01/16/2020,,,20.0,14.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500003516,BHUMISHRUSHTI PHASE 1,GOAP DEVELOPERS,431005,"('18.559668800000000','73.912642300000000')",On-Going Project,12/31/2017,12/30/2025,,Residential,950.0,0.0,710.5,07/30/2017,,,10.0,4.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500011481,NIRALI FLAT OWNERS CO OPERATIVE HOUSING SOCIETY,MAYANK  TAYAL,431001,"('18.821176700000000','74.373091500000000')",On-Going Project,07/31/2020,01/31/2021,,Residential,914.68,0.0,983.2,05/19/2018,,,16.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500004425,LOTUS RESIDENCY,SAJANSING MOTILAL JARWAL,431136,"('19.211680500000000','73.090700000000000')",On-Going Project,08/01/2018,08/15/2019,,Residential,934.08,0.0,915.29,10/09/2020,,,21.0,21.0,2.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500011897,BHASKAR VASTUPURTI APARTMENT,PRATIK BUILDCON,431005,"('21.080199700000000','79.120277200000000')",On-Going Project,12/31/2018,12/31/2018,10/30/2020,Residential,4405.34,768.0,6167.34,02/06/2020,,,116.0,70.0,0.0,3.0,0.0,14.0,2.0,22.0,40.0,0.0,0.0,0.0
Aurangabad,P51500006043,VASTU PRATIBHA RESIDENCY,SUNIL DAYANANDRAO DHILPE,431001,"('18.915902900000000','73.343191000000000')",On-Going Project,01/31/2018,01/31/2018,,Residential,866.25,0.0,1185.3,11/03/2020,,,24.0,10.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500007119,SAI SANKULPHASE II,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('18.533598900000000','73.830426900000000')",On-Going Project,09/30/2018,09/30/2018,,Residential,373.39,373.39,492.38,11/23/2020,,,20.0,15.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500008294,Patel palms,ABDUL SAMI PATEL,431001,"('21.137871500000000','79.136508300000000')",On-Going Project,06/30/2020,12/30/2020,09/30/2025,Residential,3900.0,982.8,2917.2,01/11/2024,,,53.0,6.0,1.0,3.0,0.0,14.0,2.0,37.0,16.0,0.0,0.0,0.0
Aurangabad,P51500006620,SHIV VIHAR,KHANDOBA HANMANT BIRADAR,431201,"('21.080199700000000','79.120277200000000')",On-Going Project,12/31/2020,06/30/2021,12/30/2022,Residential,3427.05,0.0,3359.18,08/04/2021,,,53.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006569,PUSHPVIHAR,A K ENTERPRISES,431007,"('21.177507400000000','79.089924500000000')",On-Going Project,07/02/2019,07/02/2019,,Residential,848.88,0.0,752.94,01/29/2020,,,22.0,7.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500007449,PRASANNA SUYASH,PRASANA SUYASH BUILDERS AND DEVELOPERS,431007,"('18.502275000000000','73.858497000000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,1261.65,1280.0,1261.65,01/28/2020,,,15.0,5.0,15.0,15.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006453,SAI NAKSHATRA BUILDING C PHASE II,VIKAS LAXMAN CHAUDHARY,431136,"('19.816468774598880','75.287609036083950')",On-Going Project,12/31/2025,12/30/2026,,Residential,4925.0,492.5,398.13,02/10/2023,,,160.0,0.0,0.0,2.0,0.0,22.0,2.0,120.0,40.0,0.0,0.0,0.0
Aurangabad,P51500007678,RAMESHWARAM,UPADHYAYA REALITIES,431001,"('21.111700200000000','79.072979300000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,2741.77,400.0,3289.38,04/18/2022,,,40.0,3.0,0.0,6.0,0.0,22.0,6.0,0.0,6.0,0.0,0.0,0.0
Aurangabad,P51500002918,MILLENNIUM PARK A1 TO A4,GOLDENDREAM BUILDCON PVT LTD,431210,"('19.876165300000000','75.343313900000000')",On-Going Project,08/31/2017,06/30/2019,,Residential,8914.0,464.23,14879.06,07/19/2023,,2.0,160.0,156.0,0.0,4.0,0.0,36.0,4.0,92.0,75.0,0.0,0.0,0.0
Aurangabad,P51500007496,SAI GHARKUL,TIRUPATI DEVELOPERS,431003,"('19.166785400000000','73.236789600000000')",On-Going Project,09/30/2018,09/30/2018,,Residential,509.03,0.0,496.52,09/30/2019,,,24.0,19.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006213,Sakshi Varad Vinayak Phase II,SAKSHI BUILDERS,431001,"('19.104715300000000','72.826827000000000')",On-Going Project,10/30/2018,10/30/2018,,Residential,1582.68,0.0,1677.47,02/07/2023,,,24.0,18.0,0.0,3.0,0.0,10.0,3.0,0.0,24.0,0.0,0.0,0.0
Aurangabad,P51500005919,SILVER PARK,PRASHANT MAHABALESHWAR RAIKAR,431136,"('21.164447800000000','79.115336700000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,1029.56,0.0,1.0,06/01/2023,,,36.0,5.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500009346,INDRADHANU-A,PARTHRAJ DEVELOPERS PVT. LTD.,431002,"('21.173125800000000','79.089608900000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,1573.0,0.0,1573.0,01/13/2020,,,48.0,1.0,0.0,1.0,0.0,7.0,1.0,28.0,1.0,0.0,0.0,0.0
Aurangabad,P51500006020,vrundavan residency,Tejal Builders and Developers,431001,"('19.023175000000000','72.843432400000000')",On-Going Project,07/31/2017,12/30/2022,,Residential,411.57,0.0,573.4,04/06/2023,,,14.0,14.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500004485,MILLENNIUM PARK A5 TO A7,GOLDENDREAM BUILDCON PVT LTD,431210,"('19.876165300000000','75.343313900000000')",On-Going Project,07/31/2017,06/30/2023,,Residential,7556.0,320.0,13155.41,02/10/2019,,,128.0,122.0,0.0,3.0,0.0,27.0,3.0,63.0,71.0,0.0,0.0,0.0
Aurangabad,P51500005262,GOLOK CARNATION,GOLOK DEVELOPERS,431136,"('19.188802300000000','72.819704300000000')",On-Going Project,12/31/2025,12/30/2026,,Residential,8100.0,810.0,7161.84,07/31/2017,,,140.0,70.0,0.0,6.0,0.0,37.0,5.0,64.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011405,R K Fourth Dimension Phase II,R K Constro Projects Pvt Ltd,431003,"('18.996087200000000','72.852835600000000')",On-Going Project,07/31/2014,07/31/2022,,Residential,6600.0,0.0,6600.0,07/31/2017,,,212.0,116.0,0.0,16.0,0.0,70.0,15.0,0.0,15.0,0.0,0.0,0.0
Aurangabad,P51500006113,BLUE BELLS,PREMCHAND BUILDERS AND DEVELOPERS,431210,"('21.133137600000000','78.906192100000000')",On-Going Project,08/31/2017,12/31/2019,12/30/2021,Residential,5406.5,2277.85,10481.59,02/18/2023,,,96.0,90.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500006448,SHRIKRISHNA PARK,PUSHPA NANDKISHOR SAHARE,431112,"('19.014796200000000','72.845453400000000')",On-Going Project,03/31/2021,03/30/2022,,Residential,7503.06,1200.47,9029.24,06/12/2018,,,33.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005457,FLAMINGO A1 TO A4,GOLDENDREAM BUILDCON PVT LTD,431210,"('18.998172900000000','72.827469100000000')",On-Going Project,08/31/2017,12/30/2020,06/29/2023,Residential,6860.0,385.0,13756.7,09/09/2023,,1.0,156.0,152.0,0.0,4.0,0.0,36.0,4.0,81.0,80.0,0.0,0.0,0.0
Aurangabad,P51500012426,Oasis Insignia Phase-2,Oasis Landmarks,431001,"('21.099569300000000','79.067330200000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,1396.0,140.0,1693.98,07/13/2019,,,32.0,9.0,1.0,1.0,0.0,8.0,1.0,14.0,1.0,0.0,0.0,0.0
Aurangabad,P51500011402,HARI OM NAGAR,RRB BUILDER,431010,"('18.588357000000000','73.874686500000000')",On-Going Project,03/31/2020,09/30/2020,,Residential,4000.0,0.0,,12/11/2021,,,40.0,35.0,6.0,6.0,0.0,17.0,3.0,0.0,31.0,0.0,0.0,0.0
Aurangabad,P51500006317,SAI NAKSHATRA,TIRUPATI BUILDCON,431005,"('18.508311200000000','73.790868400000000')",New Project,09/30/2020,,,Residential,371.55,0.0,404.75,06/07/2023,,,12.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011725,VENKATESH VISHWA,TIRUPATI BUILDERS AND DEVELOPERS,431007,"('18.735793100000000','73.094692600000000')",On-Going Project,03/31/2019,03/31/2019,03/30/2022,Residential,445.97,0.0,489.18,05/19/2021,,,17.0,17.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006840,Radhakrishna Residency Phase II,SAKSHI BUILDERS,431001,"('18.581746900000000','73.981705600000000')",New Project,12/30/2021,,,Residential,879.66,0.0,953.58,10/18/2023,,,21.0,19.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500004159,VENKATES RESIDENCY PHASE II,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('21.049485800000000','79.043318000000000')",On-Going Project,03/31/2019,03/31/2019,06/30/2022,Residential,495.83,0.0,495.83,05/19/2021,,,24.0,16.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007328,SAINAGARI PHASE 1,Sai Sharaddha Builders and Developers,431154,"('18.502275000000000','73.858497000000000')",On-Going Project,08/30/2022,12/10/2024,,Residential,6000.0,1134.13,5468.73,03/17/2022,,,92.0,48.0,7.0,7.0,0.0,24.0,1.0,8.0,1.0,0.0,0.0,0.0
Aurangabad,P51500003513,VENKATESH RESIDENCY,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('18.586059000000000','73.736048000000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,371.55,0.0,370.36,12/02/2019,,,16.0,11.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007831,varun residency,VARUN RESIDENCY,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,11/30/2017,03/31/2018,,Residential,434.94,0.0,651.28,01/25/2019,,,18.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500006151,Prasad Nagar,Prasad Construction,431001,"('19.061091700000000','72.879160200000000')",On-Going Project,12/01/2017,12/31/2017,,Residential,764.1,764.1,758.84,12/08/2023,,,11.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500010547,BHAGIRATHI VAIBHAV,M/S VAIBHAV DEVELOPERS,431001,"('18.499982700000000','73.858995400000000')",On-Going Project,11/30/2017,12/31/2017,,Residential,2632.06,364.53,3403.87,01/07/2020,,,82.0,26.0,2.0,5.0,0.0,18.0,2.0,3.0,2.0,0.0,0.0,0.0
Aurangabad,P51500005067,UDYOG KAUSHALYA,FAITH BUILD CONSTRUCTIONS PVT LTD,431133,"('21.148460200000000','79.095572300000000')",On-Going Project,10/15/2018,10/15/2023,,Residential,8100.0,810.0,7224.1,05/26/2018,,,112.0,13.0,0.0,0.0,0.0,35.0,7.0,112.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005157,SAMYAK SHRUSHTI,ARIHANT CONSTRCUTIONS,431001,"('19.848731000000000','75.477069000000000')",On-Going Project,07/31/2020,01/31/2021,,Residential,1153.9,1153.9,1071.85,08/16/2021,,,20.0,7.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007854,LAKSHYA VINAYAK RESIDENCY,EXPERT FOUNDATION AND STRUCTURE PVT LTD,431007,"('21.210779900000000','79.104043200000000')",On-Going Project,12/31/2020,06/30/2021,12/29/2023,Residential,1744.39,0.0,1496.64,12/29/2023,,,26.0,11.0,0.0,2.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011569,Shree Hari Park,Hari Chandra Construction,431001,"('18.500610100000000','73.757399100000000')",On-Going Project,10/01/2018,10/01/2018,,Residential,715.66,726.76,726.76,12/08/2023,,,15.0,9.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007019,SAI KUMBH,M/S SHREE SAI SAKAR BUIDERS ANDDEVELOPERS,431201,"('18.487458600000000','73.796473200000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,693.0,0.0,691.46,03/31/2023,,,14.0,12.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005720,GURUPRASAD NAGAR,J K J BUILDERS AND DEVELOPERS,431007,"('19.034104000000000','73.331077600000000')",On-Going Project,03/25/2019,01/25/2021,,Residential,4000.0,400.63,3600.0,07/31/2017,,,53.0,46.0,0.0,4.0,0.0,17.0,4.0,0.0,4.0,0.0,0.0,0.0
Aurangabad,P51500006217,Ved Mantra,Rajesh Baburao Dole,431005,"('19.063262000000000','72.925838900000000')",On-Going Project,07/30/2018,07/30/2018,,Residential,10700.0,1070.0,3584.53,08/11/2022,,,56.0,41.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500003530,SAI SANKUL PHASE 1,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('19.159339600000000','72.842685800000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,371.7,0.0,464.92,09/30/2019,,,12.0,10.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011695,GANESHKUNJ APARTMENT,GURULAXMI BUILDERS,431207,"('19.055169500000000','72.829951800000000')",On-Going Project,02/27/2019,02/27/2019,09/30/2022,Residential,724.16,0.0,724.16,04/11/2023,,,24.0,7.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
